Store Size (sq ft),Number of Employees,Advertising Spend ($),Product Variety,Seasonality Index,Customer Foot Traffic,Price Index,Competitor Pricing,Customer Satisfaction Score,Promotional Frequency,Online Sales (%),Product Return Rate (%),Supply Chain Efficiency Index,Economic Index,Market Share (%),Customer Demographics (Age Group),Store Location Type,Weather Impact Index,Store Opening Hours,Advertising Medium Mix (%),Sales ($)
1197,107,91063,114,3,17480,185,170,8.325894055,9,15,6.451792863,64,74.02921589,23.82567663,35-44,Urban,4.574543414,74,65,35454.09921
8125,99,17322,615,1,15831,115,99,8.404973288,8,44,5.130022937,68,81.94039341,22.68053537,18-24,Urban,21.86648585,72,42,25736.68
2930,77,7968,290,2,3708,165,171,7.948578386,2,13,15.57787933,79,93.80859493,1.133408784,18-24,Suburban,22.12743288,71,38,24447.22391
7287,74,28518,1291,1,6397,104,91,7.4032435,2,49,13.34985705,80,50.04824809,9.595064181,35-44,Rural,2.522652114,78,57,25061.88372
9800,23,52925,720,5,12528,181,169,7.727248918,3,29,20.9207352,76,98.79912138,19.08624579,45-54,Urban,24.17460731,72,45,31330.25174
5282,43,60848,1260,3,17840,230,224,7.155046114,7,50,15.85308113,71,67.95796561,4.487703038,45-54,Urban,13.32701383,86,35,35011.11516
3511,53,94422,253,4,6914,217,232,6.379669029,9,10,23.73412087,87,66.97953707,3.06475054,45-54,Suburban,24.84325487,97,56,35920.413
1659,49,2700,1332,4,5368,180,166,7.156861792,8,54,8.922815977,77,57.2531668,25.02354547,35-44,Urban,11.12520626,92,39,24662.67589
3811,101,94782,371,3,12179,169,180,7.590998268,9,35,24.80300681,62,92.90922051,14.12784389,45-54,Rural,13.33208348,65,52,34545.16705
8098,38,24199,242,1,13076,214,201,7.796502044,6,43,10.95838389,64,93.54197679,25.81493367,35-44,Urban,6.652070799,72,50,29907.03276
7546,50,45589,1192,2,19321,106,100,8.807402928,1,19,17.84847947,73,50.99944995,24.88302909,18-24,Rural,22.47368614,72,55,28761.87935
2986,79,33115,346,1,14948,149,165,8.332000335,4,32,15.03707427,85,52.78626104,26.90774514,45-54,Rural,11.09280293,72,32,27918.28287
9338,79,62934,1384,3,18530,241,239,6.455977684,6,60,12.19152802,78,95.91708303,2.399962343,45-54,Rural,20.36535134,79,64,36301.11721
3911,38,55316,887,3,14824,210,228,6.52254662,6,58,7.786183665,76,56.14340661,6.397771917,45-54,Urban,1.993356877,95,36,32826.79322
2734,68,6520,178,2,5299,146,131,6.301484278,8,33,7.696683029,98,81.0463732,9.588151768,18-24,Urban,19.70616571,96,56,23863.6405
2843,82,37455,722,5,15120,211,209,8.214545182,1,22,19.23011655,63,80.98252251,4.950681247,35-44,Rural,12.25607856,68,62,31108.72955
9680,102,87465,624,5,9118,142,149,8.118366835,2,38,12.55282766,94,93.48651676,15.0786248,18-24,Rural,0.135196993,76,33,32810.43891
3976,41,42605,871,2,11756,190,186,8.959088705,2,55,24.22595948,83,78.63270527,24.17032981,18-24,Suburban,5.656573475,94,55,30260.20059
2959,43,15955,1037,5,8953,128,126,7.566070253,6,36,11.51296973,72,71.70057057,28.58427251,25-34,Urban,4.843255286,77,37,24688.86187
6759,95,45049,1453,4,5784,227,237,8.479244787,7,40,24.67047443,92,98.71903913,26.7976499,45-54,Urban,18.79411453,84,49,31762.04004
7694,49,14917,1312,5,16185,232,222,7.729319576,2,52,9.108465132,74,61.4407738,14.26276372,35-44,Rural,11.93005474,74,46,30386.98183
3385,77,71293,1218,5,10024,195,189,8.622260138,5,19,7.056287725,74,63.13590088,19.45824194,35-44,Urban,3.992959917,82,34,32984.18683
5736,50,79581,716,5,15674,216,205,8.163063118,6,40,11.25139467,90,54.23848274,7.69018758,25-34,Urban,6.420074426,60,38,35785.29355
2802,119,65925,1131,4,18845,169,171,7.928652045,4,48,22.71169579,87,98.76584086,12.687261,25-34,Urban,12.60192013,100,37,32827.19003
9155,83,71269,166,5,12708,229,211,7.695368013,1,19,15.43703889,69,85.31801044,26.26429527,18-24,Suburban,0.490954933,97,36,35403.79681
9120,38,31954,290,4,2159,169,151,8.168911573,3,33,7.713002119,66,50.60485437,1.846728139,25-34,Urban,10.6031397,77,66,26873.93695
7616,67,97671,1489,2,1386,209,206,7.258961528,10,42,9.049980992,92,85.21570138,16.45001891,35-44,Suburban,16.95153509,60,65,35384.25278
6534,64,73617,867,1,8192,231,235,6.289729742,9,23,11.22521324,66,70.20680556,26.31115064,35-44,Urban,12.94386463,98,32,34917.58019
5061,119,42458,620,2,11745,155,154,6.119958386,6,44,16.80333476,64,98.37748459,4.538286342,35-44,Urban,14.95248853,69,37,28807.99926
1262,113,90037,1089,1,10910,188,196,7.437071195,2,54,11.6475788,85,63.86937511,29.49383986,18-24,Suburban,8.165452925,90,34,34602.19012
7287,74,22113,1240,2,4409,236,237,7.797874747,9,43,19.94108164,75,85.51431694,1.359352455,45-54,Urban,4.5768931,97,34,29628.41144
9815,74,91226,366,1,18073,230,224,6.236547092,4,26,17.32587112,67,81.37170752,26.69748033,45-54,Urban,20.24353226,66,46,38277.24023
3049,116,44939,584,1,14180,199,217,6.860710647,8,30,22.47647475,81,50.60249874,11.25650466,18-24,Suburban,22.64087179,97,56,31084.92178
6423,37,30345,1421,3,18336,228,217,6.966096618,10,41,15.01923653,93,94.26084647,4.848026869,35-44,Urban,12.76851426,67,69,32199.36303
5548,82,47313,1287,1,7142,156,156,7.688386606,7,12,11.62352828,99,56.98063302,5.563387082,35-44,Urban,7.626030315,93,68,28678.97589
4108,111,93365,475,1,6967,243,251,6.835447368,3,24,24.92543136,87,83.17943895,21.33418283,18-24,Rural,12.78012074,68,41,37362.89844
8158,66,70166,752,3,8205,150,161,6.286945799,8,17,12.11266644,95,88.77742254,26.25087062,18-24,Rural,21.97463802,84,57,31145.50556
8400,94,48861,1391,5,17006,211,200,6.494570223,4,41,13.5720528,66,81.54638232,19.59092426,25-34,Urban,17.28515868,86,33,32881.13366
4170,76,98406,648,5,13109,203,195,6.521843405,2,47,21.18254451,99,54.85569338,27.93302417,18-24,Urban,21.46540216,100,57,36599.13577
3255,64,50298,1197,3,14034,226,228,8.528084833,5,35,6.772724678,87,98.75895681,25.43188506,45-54,Urban,8.209485577,66,54,33252.13323
2154,52,48221,172,4,3484,154,156,6.852959061,1,39,12.72980212,61,61.84089573,1.261922401,18-24,Rural,17.79947821,91,65,27795.90138
5499,36,45942,407,1,2854,100,110,8.144075202,8,18,6.714201869,68,81.3932385,20.41346027,35-44,Suburban,16.32622429,68,32,26091.77806
7295,89,4453,298,1,12631,189,172,7.703516239,8,41,7.786117333,65,89.85890291,9.834405973,35-44,Urban,14.29041152,76,60,26615.38743
7197,23,55935,1253,3,3597,152,134,8.931116261,3,20,5.09281651,60,96.9618005,14.18050034,35-44,Rural,13.20562163,94,66,28950.89083
2648,39,44370,671,3,8829,172,172,6.818468007,1,31,5.190885852,62,80.20052646,3.726891696,45-54,Suburban,13.77444708,75,41,29035.49729
6539,66,9328,890,4,9186,207,188,6.475119062,4,43,12.60575779,69,62.95270746,9.180875694,45-54,Urban,21.24177724,61,66,27354.07888
5199,110,16534,1274,5,4983,249,232,6.156113513,9,50,21.1832761,96,91.83195087,19.34789306,25-34,Urban,22.89986253,90,66,29947.11006
9445,34,86280,1329,2,7684,107,87,6.722878987,9,27,16.74008721,82,58.1609983,7.333081777,18-24,Urban,2.82151161,75,33,31253.33087
3557,89,85925,278,5,11383,141,135,8.052212659,1,28,17.69828088,92,51.1141214,19.77856338,25-34,Rural,14.21928944,92,59,32432.10198
6592,66,37320,296,1,18040,124,136,6.255774674,7,27,15.38498475,68,95.40744292,27.76793295,18-24,Suburban,22.96021056,80,67,28284.80466
1098,97,50170,834,3,13004,137,122,6.734105535,6,46,21.39586288,72,78.7694479,1.143268845,18-24,Urban,3.368499629,76,67,28929.37247
3200,94,81201,188,4,13103,184,170,8.565925105,7,27,22.6075745,87,53.48207454,23.78735087,45-54,Suburban,10.32148433,94,56,33869.703
3961,28,9640,898,5,7312,123,121,7.748858848,7,21,21.99481456,66,78.98646936,19.59824752,35-44,Suburban,2.227004284,66,51,23697.55264
5973,109,92057,887,4,8938,159,139,6.208564621,8,13,21.24264212,85,57.25070842,2.352350119,18-24,Urban,2.83691005,88,30,33483.54448
5433,35,31049,847,5,10954,210,228,6.143049433,8,56,8.654261471,75,51.56930032,23.91484698,45-54,Urban,22.60277031,70,67,29869.35289
3869,88,6618,1306,1,10777,165,163,6.183368626,10,52,16.87752451,99,55.82620237,7.511110019,25-34,Suburban,11.15448962,89,49,25417.48822
1956,80,57053,308,2,4563,241,246,8.82562515,2,36,16.64326392,85,88.75537143,8.708795681,35-44,Urban,17.21849135,77,47,33151.4431
9352,29,2920,592,4,6041,152,143,8.549614286,4,60,15.55888007,98,87.78304524,3.711954792,25-34,Urban,3.472860581,75,35,24211.35572
6699,69,44937,1253,4,12292,205,206,8.534820126,4,14,14.61625579,91,80.21590675,16.49701464,25-34,Urban,0.54868706,65,41,31468.45151
7944,22,70724,764,2,9026,195,187,8.772650287,10,15,6.783409544,95,60.4664145,15.44848847,45-54,Urban,22.26209893,61,46,33020.01928
5493,96,13207,1136,4,14923,138,145,7.515766171,8,22,7.043264678,60,86.94835329,11.06806068,35-44,Suburban,14.36364099,69,51,25769.69302
5911,113,66774,970,4,18424,141,134,6.742034013,3,32,23.04563141,80,70.40226336,5.893860425,18-24,Urban,0.499693889,63,47,31778.58888
4987,89,33972,831,5,19657,210,211,7.204044013,3,51,17.60372878,72,75.53768086,25.30065308,25-34,Suburban,24.80848702,69,39,31530.14318
7015,100,11799,1229,5,4629,203,212,8.156592219,2,34,10.24634429,85,94.88203467,26.41497447,18-24,Urban,12.30480958,68,53,26961.00942
2218,70,72088,1498,2,3114,176,175,8.628098615,1,55,10.58600778,68,72.89287619,16.67680871,35-44,Suburban,11.8969127,83,49,31152.0675
5496,38,29916,797,1,2677,107,113,7.30527278,8,13,17.20389663,96,81.31830769,8.082534674,45-54,Urban,15.52285461,64,41,24777.15566
5735,61,71463,1222,4,4094,125,142,7.606142866,9,41,13.13869949,82,98.08757459,3.787191905,45-54,Suburban,0.197613355,94,33,29718.63502
5555,54,94500,693,1,3284,239,252,8.79534898,9,53,13.82648342,60,72.56949494,26.18778086,45-54,Suburban,14.22845934,63,34,36625.12886
9050,65,77700,985,2,6052,142,160,6.322495911,8,24,6.212999811,61,78.03639491,3.785528868,18-24,Suburban,15.7370976,94,55,31162.58596
4446,45,38158,951,2,18973,209,225,8.586897651,5,35,7.774783742,87,79.22073124,1.382221095,18-24,Suburban,7.423839203,72,65,31848.6886
2045,88,85607,1315,5,19904,199,179,6.477922447,1,51,12.86700853,95,62.03557794,14.61252974,35-44,Urban,18.17131024,96,45,36110.50767
7893,112,72696,424,4,13047,162,156,7.451584051,9,20,18.9937284,90,86.84610311,22.20685964,18-24,Rural,9.435795405,91,34,32510.76206
2693,83,62510,1078,3,1694,148,159,6.655269386,6,18,5.960507752,64,86.33185141,14.26857313,45-54,Rural,17.94432836,60,55,28905.64817
4436,56,59692,1055,2,16588,214,201,7.808842892,7,20,11.69115586,96,60.67783707,2.490907603,25-34,Suburban,3.595629461,70,48,33840.88227
9754,103,62744,993,4,14055,236,248,7.675720265,8,11,18.90143904,84,50.66690224,21.01084429,25-34,Rural,22.8424454,85,35,35139.94639
6895,68,16810,1490,1,17080,164,161,7.140022093,5,54,20.84101581,67,99.94707853,19.627646,25-34,Urban,21.98643434,62,53,27569.44352
4354,40,6126,1441,5,7704,170,178,8.589910545,6,36,8.804414082,93,79.07938665,20.7643622,45-54,Urban,3.765661902,72,60,25229.35257
1225,93,31009,243,1,8368,106,117,7.979439961,7,35,19.62974264,98,59.05160212,7.124872249,18-24,Suburban,23.46134843,91,60,25384.43657
5893,83,91932,483,2,2971,179,191,8.163615375,7,17,24.10823388,91,64.17827413,24.07525387,25-34,Rural,13.94450682,82,36,33396.85391
8022,24,1192,315,2,15593,166,150,6.451979215,2,30,23.136243,70,80.88960211,14.89587814,18-24,Urban,17.54124196,82,39,25780.68634
6600,119,37413,1484,1,9055,237,234,8.649497034,1,30,20.78752155,84,56.88077905,16.55423151,18-24,Suburban,21.00734481,89,68,31817.94819
8996,89,13816,423,2,12441,200,189,6.501120491,8,17,19.24653372,62,51.86403186,16.82907028,45-54,Rural,2.089248677,65,51,27981.17799
8683,109,40082,1138,4,15677,194,209,6.668354893,5,10,9.70276616,91,89.92399172,9.317386675,18-24,Rural,4.232108937,66,43,31106.07698
5642,23,66048,316,2,2868,186,198,6.384165415,10,47,17.67806454,94,85.79231222,8.253889026,18-24,Urban,7.259773037,89,57,31198.46913
8679,58,51940,1050,5,19055,190,192,7.321077624,2,22,17.86547988,91,65.48008241,1.138217784,45-54,Urban,11.93011203,96,51,32507.74968
9208,54,33130,282,4,2728,202,221,8.663127695,3,18,13.13642664,93,52.92456889,12.50169992,35-44,Urban,8.651362657,91,61,28638.67879
8339,20,41142,369,3,8632,225,209,6.757342559,6,37,14.86030923,96,74.31354554,15.06798653,25-34,Suburban,12.64615942,65,40,31578.8332
3205,43,37468,1044,2,13043,212,225,7.121260261,10,15,18.88056976,64,63.8093145,22.54130862,25-34,Rural,4.647925684,94,43,30842.63748
2069,76,31698,969,2,7403,103,106,8.53819926,6,56,24.04203071,87,69.88896087,2.932181867,18-24,Suburban,17.0538535,91,60,25341.82022
4444,119,11655,566,5,16732,187,183,7.853445839,8,32,10.90612417,87,63.69846732,27.79569296,35-44,Rural,1.39337203,71,33,27719.87573
2060,89,48897,404,5,19526,102,112,8.254849181,5,57,9.927263039,67,58.763381,8.654795579,45-54,Suburban,9.036237655,63,51,28705.51144
3327,60,31075,1267,1,10340,190,176,6.642000148,5,45,17.03613785,86,69.34948934,11.63490001,18-24,Suburban,4.475831117,91,58,28854.74033
4420,73,10359,210,1,7184,102,98,8.14946959,7,26,7.615982229,75,98.24470617,2.402511502,45-54,Urban,18.2483318,94,64,23283.34047
1301,65,43056,1113,1,1253,180,187,6.682831736,10,18,16.65065661,77,63.31139335,19.94095591,25-34,Urban,22.09133347,75,42,28052.43811
1606,79,52831,331,5,5102,237,254,8.961941947,5,21,6.777029701,84,66.7983322,21.55876112,45-54,Urban,1.96965523,74,49,32465.80155
4170,79,60191,694,1,4542,193,194,7.679658468,9,31,14.81167759,60,66.46210168,27.9349453,25-34,Urban,19.6259464,100,48,30931.81195
1699,76,34272,1396,1,7212,225,219,8.086917774,6,60,17.40828749,67,74.01444099,10.7680411,45-54,Urban,22.39305734,61,44,30305.84668
6088,50,15671,272,3,5637,212,228,6.355204752,7,21,6.402192785,80,92.17527694,8.463693166,45-54,Urban,24.34925542,65,55,27793.53852
1190,103,28048,1072,1,12525,248,242,6.75196794,8,15,9.139063039,93,70.10612958,22.0565086,35-44,Urban,14.48465627,73,49,31828.04951
1980,43,77274,1130,2,12471,199,203,6.419221979,5,53,11.7074857,83,90.3073982,21.49722576,45-54,Suburban,8.18479715,100,65,34229.30382
3975,108,26963,1278,5,13500,152,152,7.170512146,4,18,12.3719739,96,55.75060547,28.17659768,18-24,Urban,8.049339997,88,35,27361.7115
7102,55,44954,645,4,16247,186,203,6.852407593,8,46,18.52209287,85,94.74536023,6.954240103,35-44,Suburban,9.474251982,85,44,31207.33962
2184,104,73309,647,3,11532,188,169,8.198766779,10,12,15.58042681,73,59.26520418,21.45348606,18-24,Suburban,15.31668518,77,33,32973.10461
4327,49,96430,617,5,14518,153,159,6.326126939,9,43,12.64216941,88,51.96007495,2.939188738,45-54,Suburban,12.2557503,63,35,34417.01845
4394,43,1717,1013,5,7476,119,130,8.256178105,1,17,14.01352509,89,57.91772402,14.9306751,45-54,Suburban,16.34087566,96,31,22844.98284
9319,49,12676,314,2,2004,212,212,6.137114474,3,19,5.259533413,62,59.53748956,4.462332541,35-44,Suburban,0.982846838,97,65,26923.33744
2816,105,5434,233,1,11286,148,131,6.606053512,4,56,20.41050559,66,75.42520638,19.94123365,25-34,Rural,2.64703876,84,44,24581.41057
6854,111,50810,384,2,5717,234,232,8.375894976,7,50,5.820093774,95,72.49691464,18.44253609,35-44,Urban,24.41348749,88,41,32527.3666
7709,26,95636,1249,1,4271,128,109,8.228329923,6,51,21.58634986,70,85.79372085,2.416155075,25-34,Urban,24.88463755,93,69,32253.43447
1569,54,5994,785,1,13714,147,152,7.428978342,10,52,15.81993043,91,52.54755429,10.26891685,25-34,Urban,18.66647043,75,36,24926.9775
6442,74,5234,1275,5,1209,112,125,6.149948145,10,18,15.55638382,71,74.88531257,12.45597534,45-54,Suburban,6.409928755,96,51,22187.8835
2895,111,70300,430,1,6539,102,95,7.829681225,1,23,19.09157256,74,66.62356135,8.193747816,18-24,Urban,23.83454336,89,37,28981.87679
3733,33,44949,1238,3,17537,101,95,7.220172312,4,46,22.19119065,97,81.5353166,2.121431277,35-44,Urban,5.342569845,82,40,28336.59564
4863,29,38405,993,3,9606,115,114,6.949584451,6,36,23.85292293,83,52.18498621,10.24583499,35-44,Urban,18.28578306,95,31,26703.38953
8455,99,35872,1407,3,12616,193,206,7.92123191,3,50,15.86739774,60,51.74674045,23.98612214,45-54,Suburban,2.881457792,87,59,29934.24207
5014,35,43215,998,5,2284,201,216,7.309843687,2,41,8.01316464,77,71.36258007,11.44316357,45-54,Suburban,16.22261246,60,33,29386.75423
2686,73,24185,1198,2,4148,233,231,6.277263301,2,13,22.57261852,66,90.56697396,10.3777229,35-44,Urban,18.98787508,67,54,29360.78211
4009,114,44442,1289,4,1768,144,132,8.747851412,10,11,5.813440367,61,83.55470321,28.310841,35-44,Urban,21.49100361,74,50,27038.40848
8806,108,52759,1312,1,6607,170,156,8.335479298,4,60,21.14674341,99,50.8353046,2.207290843,18-24,Rural,18.35765349,93,54,29823.72816
1154,96,42153,177,4,19594,232,241,6.169134574,1,42,18.60843253,90,58.92360471,23.25135767,45-54,Suburban,23.08713388,78,38,33259.406
2409,89,78535,1046,2,8399,155,147,7.575191611,10,30,23.09455215,92,61.33657323,15.00971435,18-24,Urban,13.02308145,89,37,31778.77763
1784,63,3581,787,2,1358,226,232,6.250132689,2,10,22.949263,89,71.15294638,28.38941272,45-54,Rural,16.93571517,69,34,26431.23315
9096,92,52717,120,5,1849,131,145,8.511869577,10,53,6.063081709,90,79.3357842,12.41065158,45-54,Urban,9.238752127,86,57,27734.53853
8560,64,3763,665,3,8498,148,140,7.839041883,2,20,17.18892814,93,60.82300869,21.53322777,18-24,Urban,0.259736232,79,31,24334.74177
8343,119,93910,1307,3,5522,112,106,6.517347401,4,10,7.493429103,66,69.12571122,3.028125567,25-34,Urban,18.91732389,84,50,31759.33351
8206,75,56480,1345,2,19928,124,112,6.062224028,4,55,6.569372235,84,79.1971697,27.93440034,25-34,Rural,21.7465162,68,37,30636.91629
6596,103,39759,926,5,13773,159,161,6.094743036,1,20,13.96554292,75,69.1717652,10.99173734,25-34,Urban,4.348111925,99,63,29048.83558
6801,101,77067,1451,5,19215,158,173,7.522096416,7,16,6.951950797,81,57.15847107,16.1961327,45-54,Urban,0.716018792,93,52,33577.28139
3806,76,26307,278,1,18856,157,176,8.203120436,7,11,19.55804766,95,74.58305628,5.015966654,18-24,Rural,4.112546138,80,44,28293.67951
1537,40,97371,1235,3,10628,119,101,6.362521354,10,24,24.37881421,86,66.1997098,28.42117827,25-34,Suburban,22.38223233,83,56,32793.63076
6986,87,12064,1182,2,1329,232,245,6.663852198,10,17,16.39165916,76,93.20941813,20.51614171,35-44,Suburban,7.387759734,66,31,27933.95736
2841,69,77848,1450,4,6851,156,154,6.981779836,10,56,9.703377391,63,88.7812454,2.564476828,25-34,Urban,5.842602871,63,57,31556.86686
9716,52,38548,1004,3,8032,153,160,6.654230346,1,35,21.86412783,94,59.51375461,5.500996596,18-24,Urban,0.364745621,67,40,27996.16966
7971,110,37945,768,1,16326,211,213,7.174009688,8,49,22.0620675,81,57.63178957,12.59518593,45-54,Rural,7.42637868,72,50,31577.74022
6625,26,48937,290,5,6266,185,204,7.678845017,10,51,19.65571945,94,67.38383367,7.286359359,18-24,Suburban,17.89097693,80,61,29914.98171
3950,89,7476,1323,2,5354,136,122,8.054810245,7,60,17.3026437,74,70.60872502,9.834141516,45-54,Rural,23.97723221,94,61,23632.55313
8992,34,52756,1435,3,16082,183,174,8.891325547,7,44,22.3558491,99,96.60090757,29.92724367,18-24,Rural,7.818530811,64,36,32049.71448
5780,101,91101,807,4,5722,147,140,8.792531009,6,55,8.26583364,80,65.08103685,20.10081222,18-24,Suburban,6.017133005,67,51,32465.77291
3368,51,3382,1158,1,18772,217,211,7.710380924,4,50,23.63200253,72,93.37921765,27.74431047,35-44,Urban,22.20172551,61,43,28701.30545
7655,94,50683,478,1,9911,147,129,8.202450169,8,50,23.94406298,70,75.26546397,13.63815287,25-34,Urban,21.31262127,83,42,29136.87941
9173,39,88999,486,3,4235,211,205,8.852616614,2,30,22.43984748,86,94.28118628,21.59818625,25-34,Urban,8.204010504,75,50,35074.64662
5495,107,46276,336,4,5576,209,212,6.250415834,7,47,10.01324069,90,85.09768887,14.33101847,18-24,Urban,1.720128844,63,51,30684.91122
7002,34,34402,715,1,2100,105,92,6.01690428,3,17,22.16356773,91,85.41944841,10.51851174,25-34,Rural,24.79973601,89,63,25170.0103
7614,67,92881,382,2,9864,177,161,6.089399291,3,52,14.95276424,89,75.93987437,16.05602125,35-44,Urban,17.01760719,89,39,34583.05083
6919,90,27946,100,1,9708,122,105,7.690048087,7,41,16.89860475,77,92.01520208,13.39202021,18-24,Rural,23.16451243,94,30,26060.22524
1853,40,80698,563,4,19916,225,218,8.288500276,3,17,21.81201245,75,62.72124026,29.43567881,25-34,Rural,8.546861858,72,30,36803.40765
5146,61,74933,1353,5,18165,183,178,7.101224852,5,53,5.591656891,94,95.36756358,15.38882575,25-34,Rural,16.19213548,96,53,34369.69875
4769,45,23335,1066,5,15439,112,111,7.635717524,8,19,12.25885184,68,81.83879275,24.52228085,45-54,Rural,16.86243076,70,32,26056.88339
1574,33,46095,271,3,12750,146,149,7.549098956,4,32,21.31386754,98,71.93544507,20.33776458,25-34,Suburban,21.82263669,78,60,28844.25786
2148,76,80930,1210,4,10781,143,128,6.284312675,7,13,21.27909568,96,99.10949517,14.90918988,25-34,Rural,24.82645093,77,42,32146.27462
